text,label_gt
i made a mistake and performed a transaction on the wrong account,8
i want to revert a transaction i did this morning,8
i need to change a transfer,8
how do i cancel a transaction,8
i need to cancel a transaction please,8
i want to revert a transaction i did,8
could i please cancel my transfer i paid it into the wrong account i need to pay it into the right account by tomorrow,8
i need a transfer cancelled,8
i did a transaction this morning and now i want to cancel it,8
a transfer has to be cancelled,8
is it possible to cancel a transaction,8
i messed up and made a transaction using the wrong account,8
one of my transactions needs to be canceled,8
i need to stop a transaction that i made,8
i need to cancel a transfer i made,8
my transfer was wrong are you able to stop it before it goes through please,8
i used the wrong account,8
ive made a horrible mistake i transferred money to the wrong account by accident i entered one of the digits wrong i need this cancelled immediately please,8
what are the steps i need to take to cancel a transaction,8
i would like to cancel a transferis this possible,8
i want to cancel the transaction i made earlier,8
i submitted a transaction but it was for the incorrect account,8
i stupidly initiated a rent payment from the wrong account yesterday it cant be paid from that account but it really needs to get paid on time am i able to move the payment to the right account,8
can you help me to quickly cancel a transaction i accidentally did to the wrong account,8
i dont think the transaction has gone through so can i cancel a transfer,8
i wanna revert a transaction i did this morning,8
i did a transaction to a wrong account,8
please help me cancel a transaction,8
i entered a typo when i was transferring money and now ive sent it to an incorrect account this is so bad i need it cancelled now,8
how fast can you fix an error in payment i made a payment in the wrong account yesterday and it needs to be adjusted by tomorrow for my rent,8
please cancel my last transaction,8
how to cancel a transaction,8
i need to cancel a transfer,8
help me cancel a transfer,8
who do i talk to to cancel a transfer,8
help i need to cancel a transaction,8
i made a mistake and need to cancel a transfer,8
if i make a mistake can i cancel the transaction,8
i need to cancel a transaction,8
i dont need to transfer anymore and i want to cancel it,8
how do i cancel a transfer,8
i made a mistake on the last transfer i made who must i speak with to cancel,8
who do i call to cancel a transfer,8
it is extremely important that i cancel the transfer i made yesterday and put the money into a different account is this possible,8
i made a transaction to the wrong account,8
is there any way to cancel a recent transfer i did not mean to make it and need to make sure it does not go through,8
is there a way to revert a transaction,8
i have a transaction and would like to know if i its cancelable,8
i accidentally made a payment to a wrong account what should i do,8
how can i cancel my transfer,8
i just realized i made the wrong transaction yesterday would you please make it correcti need it by tomorrow,8
am i able to stop a transfer,8
i made a transaction but i made it to an account i didnt mean to make it to,8
stop the transaction,8
i need to reverse a transaction,8
i just realised i made the wrong payment yesterday can you please change it to the right account its my rent payment and really really needs to be in the right account by tomorrow,8
ive just made a money transfer to the wrong account i need to stop the money from being moved as it may be going to someone i dont know please can you help,8
please help the app wont let me cancel a money transfer i accidently sent money to an account that wasnt mine i need this cancelled immediately,8
help me cancel a transaction,8
i already made a transfer and want to cancel it how do i do that,8
hi i just came to know i made the wrong transaction yesterday would you please make it correcti need it by tomorrow,8
i sent a payment to the wrong account number can that transaction be reversed i am worried about accidentally giving my money away,8
i want to reverse a transaction i did this morning,8
i need you to stop the transfer i just started as soon as possible i just realized its not correct,8
i would like to cancel my previous transaction,8
i need urgent help i realize i sent my payment to the wrong account number i made a typo please cancel the transfer now there isnt an option from the app,8
i made a mistake and did a transaction to a wrong account can i cancel,8
hi i made a transfer yesterday that i need to reverse i need to put the money in a different account,8
i need urgent help i realize i sent my payment to the wrong account number i made a typo please cancel the transfer immediately i cannot do anything from the app,8
i want to cancel a transaction,8
i made a rent payment from the wrong account yesterday it absolutely has to go through tomorrow so can you please reroute the payment to the right account,8
i no longer want to transfer funds can we cancel that transaction,8
i made a mistake when sending a payment sending it to the wrong account number with a typo can you please cancel the transaction,8
i need to cancel my recent transfer as soon as possible i made an error there please help before it goes through,8
i am trying to revert a transcation i did this morning,8
a payment i made is for a wrong amount can you help me correct the mistake,8
i inadvertently completed a transaction on a wrong account,8
i used the wrong account number,8
how can i cancel a transfer i made,8
i made a mistake of transferring can i cancel my previous transfer,8
i made a mistake when making my last transfer please cancel before it goes thru,8
can i stop a transaction,8
i wish to cancel a transfer,8
i want to take back my transaction,8
is it possible for a transaction to be cancelled,8
hey i need help urgently i just realised i sent my payment to the wrong account number there is a typo please cancel it immediately i cant do it anymore from the app,8
is it possible to cancel transactions,8
help i made a transfer in error and need to cancel it before its complete,8
i made a terrible mistake when typing in my account number i accidently sent money to the wrong account i noticed the app wont allow me to void the transaction can someone help me with this immediately,8
is it possible to cancel my transfer,8
how do i fix a transaction to the wrong account,8
i goofed up and used the wrong account please help,8
i want to cancel a transfer i just made,8
cancel transaction,8
could you refund my transaction i paid it into the wrong account i need to be able to pay it into the right account by tomorrow,8
my transaction is on the wrong account,8
i paid my rent into the wrong account could you please pay it into the right account it needs to be done by tomorrow,8
how do i go about cancelling a transaction,8
i have arranged a transfer but no longer need to send it how do i stop the transfer,8
i would like to cancel a transfer,8
please help me there is a transaction in the incorrect account,8
how can i revert a transaction from this morning,8
how do i cancel a recent transfer,8
please can you block the transaction i just sent from my account it was a payment but i accidently typed in the wrong details and think it might have gone to the wrong place,8
i made a transaction this morning but i need to revert it now,8
i made the incorrect payment for my rent yesterday and this needs to be fixed by no later than tomorrow how can you help,8
i recently made a transfer but i need to cancel it as soon as possible please let me know when this happens,8
i made a transfer into my account and now i need to cancel it,8
cancel my transfer please,8
i need to cancel a transaction immediately,8
please help me a payment i made had an error on the account number and i cant cancel on my side can you cancel it,8
i need to cancel my recent transfer quickly since i made a mistake please help before it goes through,8
can i cancel a transfer i made,8
where do i go to cancel a transaction,8
how can i cancel a transaction to a wrong account,8
theres been a transaction to the wrong account,8
please cancel the transfer i just made i put in the wrong account number and cant seem to stop it on the app,8
i want to revert this mornings transaction,8
i didnt mean to do the transfer is there any way to cancel it,8
i need immediate assistance in canceling a transfer which was a mistake please help me quickly so this does not go through,8
cancelling a transaction,8
the wrong account was used during a transaction,8
i just initiated a transfer but id like to cancel it,8
my morning transaction needs to be canceled,8
my transaction from earlier needs to be reversed,8
i recently made a transfer that i would like to cancel,8
yesterday i made an incorrect payment to the wrong account for my rent payment i need this addressed as soon as possible and the funds transferred to the correct account by no later than tomorrow,8
what do i need to do to cancel a transaction,8
how can i cancel this transaction,8
help please my rent payment is coming out tomorrow and i made a payment mistake yesterday can you put in in the correct account,8
i need help right now i realize i sent my payment to the wrong account number after making a typo please cancel the transfer now since i cant do it from the app,8
i need help as fast as possible i made a mistake on my most recent transfer can you please stop it before it goes through,8
i want to cancel a transaction from this morning,8
a transfer has been made in my account that i need to cancel this was a mistake on my part and i hope we can get this resolved quickly,8
i need to cancel my recent transfer i made a mistake please help quickly before the transfer goes through,8
im really upset because i made a typo during a transfer and now ive sent money to the wrong account i cant fix this with the app please help me immediately,8
there was a transaction this morning that id like to reverse,8
what do i have to do to cancel a transfer,8
i wanted to transfer money to another account but now i dont have to so id like to cancel said transfer how can i do that,8
please cancel the transaction,8
what is the max amount of topups,60
are topups unlimited,60
can i increase my topup maximum,60
can i topup any amount,60
whats the limit to how much i can top up,60
would i be able to top up as much as i can,60
do i have a limit to the number of topups per day,60
need to know if there is a maximum i can top up,60
how many topups am i allowed to do,60
how much is ok for me to top up with,60
what is the maximum i can top up,60
what is the most money i can top up,60
are there any topup limits,60
is there a limit to the topups someone can do,60
what is the greatest number of times that i can topup,60
tell me if there is a limit to topup,60
is there a topup limit that i have to stay under during a given period of time,60
how much am i allowed to topup,60
is there a limit on how much i can top up,60
is there a limit to how much i can topup,60
is there a limit for the amount i can top up,60
what is the limit for topups,60
how much can i top up in a day,60
do topups have limits,60
is there a limit to how much i can top up,60
please tell me the limit to toppingup,60
do topup limits exist,60
i would like to know how much i can topup,60
whats the limit on my top up,60
are there any topup limits that i must follow,60
can i topup any amount i wish on any given day,60
is topping up unlimited,60
what is the highest amount of top ups im allowed,60
is there a limit for top up,60
can i set my own topup limit,60
what are the rules for a topup,60
how often can i top up,60
what is the highest amount i can topup,60
what is the most that i can topup to a card,60
what limits are the to topups,60
how many times can i make a topup,60
whats the max i can top up,60
what is the maximum top up,60
what is the topup limit for my card,60
tell me if there is a topup limit,60
what number of times can i topup,60
is there a limit to top up,60
whats the maximum amount i can top up my card with please,60
how can i information on my limit for topups,60
it seems i need to get information on limits for topups,60
are there any topup limits involved,60
what is my topup limit,60
are there limits with topup,60
what is the max topup,60
what is your maximum top up limit per day,60
i need to add a serious amount of cash to my card how do i do that,60
tell me about the limit for top ups,60
is there a limit to my topup,60
is there a topping up limit,60
can i create my own topup limit,60
can i top up,60
how much could i top up,60
how many topups can be approved,60
what is the topup limit,60
do you limit my topoffs,60
is the topup amount unlimited,60
how many topups can i use,60
is there a maximum for topups,60
will you set a limit to my topup,60
is there a topup limit,60
how often am i able to topup,60
can someone please tell me how much i can topup,60
what is the maximum for topups,60
do you have any topup limits,60
do topups have a limit,60
can i top up any amount,60
can i use as many topups as i want,60
do i need to use a limit on topups,60
what amount can i topup,60
can you tell me the limit for top ups,60
i need someone to assist me with explaining how much i can topup,60
what is the most i can topup,60
is there a limit for top ups,60
what is the max i can top up,60
how often can i top up my account,60
whats the amount that i can topup,60
do you limit my topups,60
is there a limit on top ups,60
what is the topup limit on my cards,60
whats my limit for topping up,60
what are limits to top up,60
is there any amount in which i would get cut off from topping up,60
how much is the limit for topups,60
how much can i top up on my card,60
limits on top ups,60
what is the daily limit on my card,60
whats the topup limit,60
why did i only receive a partial amount of what i tried to withdraw,75
my atm transaction was wrong,75
why did i only get 2000,75
why is my cash request and the amount i received different,75
i tried to withdraw 100 all it gave me was 20,75
the atm didnt give me enough money,75
when i went to withdraw cash today the atm gave me the wrong amount of cash the app is showing a larger amount,75
i didnt get the all the cash i wanted from the atm,75
i received 20 but i entered 100,75
hi i used an atm today to take money out of my account but the amount it gave me is not the amount i requested what should i do,75
did a wd earlier at an atm the amount showing in the app is more than i got though,75
i didnt get the correct amount of money from the atm machine,75
some cash was missing at atm,75
i didnt get all the cash i asked for,75
i tried to withdraw 100 but only got 20 what happened,75
how come when i asked for 100 it only gave me 2000 in the app,75
asked for 100 but only got 20 why would this happen,75
i wanted to withdraw 100 from the atm but i only got 20,75
i got less money than i asked for,75
hi please help me to request cash back as i have been withdrawn money from atm but i got wrong amount in application its showing the amount i have been charged through,75
the cash i wanted wasnt there,75
i requested a higher amount for my cash withdrawal,75
the amount of cash i received did not match the amount i requested,75
the atm didnt give me the full requested amount,75
the amount of cash i received was not the full amount,75
how can i request cash back the atm just gave me the wrong amount that ive been charged though,75
i was only given 20 after trying to withdraw 100,75
i received less cash than the amount i specified in the atm,75
i went tot the atm earlier today and didnt realize this till now but i did not get all the money i requested i believe my account was charged for 100 but i only got 80 is there any way we can solve this problem,75
i got less cash than what i specified at the atm,75
why did i not get the amount of money i requested,75
im at the atm right now and it only allowed me to withdraw 10 pounds instead of my requested 30 whats going on how can i fix this,75
i got 20 when i shouldve gotten 100,75
how can i request cash back the atm gave me the wrong amount that ive been charged though,75
i didnt receive the amount of cash i requested for the atm,75
my cash balance less than what i thought,75
it didnt give me my cash,75
it kept my cash,75
i only got 20 of the 100 that i attempted to withdraw,75
hi i draw out some money from the atm today the atm has given me wrong amount and the application is displaying more amount than i withdraw,75
i tried taking out 30 pounds from the atm just now and it only gave me 10 why would it do that i need the 30 pounds now,75
help i tried to get cash and it gave me some but not the right amount,75
i am calling because the atm didnt give me the right amount of cash but my app shows the actual amount i wanted to withdraw what should i do to get my money back,75
why didnt i receive the right amount of cash,75
why didnt i receive the right amount of cash at the atm,75
i received the wrong amount of cash back,75
why did i only get 20 now the full amount i wanted,75
the amount of cash i selected to withdraw is different than what i received,75
what do i need to do to get cash back the atm gave me the wrong amount that i requested but the app is showing the amount to be correct,75
what do i need to do to request cash back the atm actually just gave me the wrong amount the app i actually chose the right amount,75
i was just giving the wrong amount by the atm how do i request cash back at this point the app is showing the amount that i actually requested even though thats not what i got,75
i normally dont use atms but i was in a rush today and had to withdraw some cash the atm gave me the wrong amount of money and now my app is not showing the same amount as it should what do i do,75
i received incorrect amount of cash from an atm today it was more than i wanted what do i do now,75
atm is broken it did not give me the full amount 30 pounds im standing here with only 10 pounds and its telling me it gave me 30 pounds i need assistance now,75
why didnt the atm give me all my money,75
i did not get the right amount of cash from the atm,75
why did i get less from the atm,75
the atm only gave me 10 pounds when i withdrew 30 what do i do,75
machines make mistakes too the atm gave me the wrong amount of money too much,75
i could only take the amount of money that was available to me which was less then i expected,75
i was given less cash then i wanted,75
hello i didnt receive the right amount on my atm transaction the app shows the correct amount how can we fix this,75
i did not receive my full withdrawal amount,75
i received a different amount of cash than what i entered,75
i only received 20 but i requested 100,75
help your app is showing a larger wd than i actually did earlier at an atm,75
i think something went wrong i didnt get the right amount,75
what do i do if i got the wrong amount at the atm,75
i did not receive the right amount of cash i requested,75
i attempted to withdraw some money from an atm this morning and received the wrong amount your app says i have enough money available in the account can someone tell me whats wrong,75
what happens if the atm doesnt give the right amount of money,75
i asked for more cash than what was received,75
why cant i take 100 out,75
i requested 100 but only got 20,75
i took out cash from the atm but something must have went wrong my account shows the correct amount of cash i took out but the atm didnt give me that amount how do i get my money back,75
i tried withdrawing but my cash is not showing up,75
i was not able to receive the correct amount of cash,75
i didnt receive the correct amount of cash,75
i did not get enough cash,75
i tried to withdraw some money from an atm this morning but wasnt able to get the amount of cash i needed the amount in the app says what i was trying to withdraw was deducted but i dont have any money what do i do about this,75
the atm is showing it gave me the money i requested but i didnt get that amount,75
the correct amount of cash was not received,75
i am so angry right now i went to the atm and did not get the correct amount of money i chose to withdraw how could this happen i need my money and want to know how i can get it asap,75
i was given the wrong amount of cash,75
the atm didnt give me all my cash,75
why did i not get all the money that i asked for i asked for all the cash in my my account but i only got about half why is that,75
i did not ask for the amount of cash that i received,75
got only 20 when i tried to withdraw 100,75
the app is showing that i received alot more money than i actually received from the atm this occurred earlier today,75
the atm gave me less cash than requested,75
why didnt i receive all the cash i requested,75
i tried to withdraw 40 pounds but only 20 came out did you steal my money,75
yikes i didnt get the amount of money that i requested what do i do now,75
how can i request cash back the atm just gave me a different amount than what ive been charged though,75
i selected to withdrawal 30 pounds but only received 10 im still standing in front of the atm the app shows i took out 30 pounds also how do i fix this,75
my cash received does not match what has been requested,75
i was not given the amount of cash i withdrew,75
i was not distributed all of cash that i requested,75
the machine gave me the wrong amount of cash,75
i asked for a certain amount of money from the atm but it gave me a different amount less than what i asked for,75
i asked for 40 and i only received 20 what happened,75
why didnt i get the amount i requested at the atm,75
the atm didnt give me enough money i asked for more than it gave what do i do,75
i received the wrong amount of cash,75
i havent received my cash yet,75
i did not get all the cash at atm,75
if the atm only gave me 10 pounds instead of the 30 i requested what do i do,75
earlier today i took money out the atm after checking the app the amount is so much higher than the amount i received,75
why did i get less cash than what i asked in the atm,75
my cash withdrawal was short,75
i was not distributed the correct amount of cash that i asked for,75
the atm shows a withdraw of the amount of money i requested but i didnt revieve that amount in cash,75
when i went to 100 all the machine would give me was 20,75
what happens if the atm gives me the wrong amount of money,75
i did not get any money but still was charged,75
you shorted me money when i tried to make a withdrawal,75
i asked for 100 only got 80,75
i got some cash at an atm earlier but now app is showing that i withdrew more than i did help,75
cash withdrawal was incorrect at atm,75
i withdrew money from an atm today and now my account is showing a different amount than what i withdrew i checked the amount the atm gave me and it looks like it gave me the wrong amount of money what is the best thin for me to do to get this fixed,75
why did the atm give me less money than what i requested,75
i did not receive the right amount of cash,75
how can we correct a mistake on an atm transaction the app shows what i should have gotten,75
why did i not get the amount i specified at the atm,75
the atm didnt give me what i asked for but my balance says it did,75
i got less cash than what i specified for through the atm,75
what happened i asked for 30 pounds at your atm and only go 10 the machine lied about it too it said i received the full 30 pounds someone better help me asap on this,75
a wrong amount of cash we sent to me,75
i took out money and didnt get all of it,75
how can i get cash back the atm just gave me the wrong amount that ive been actually charged though,75
please help me with the amount that i have withdrawn from the atm today the atm has given me wrong sum of amount and i could see that the app is displaying the greater amount than taken out,75
i withdrew 100 but only received 20,75
i requested money from the atm and it didnt give me as much as i requested,75
hey i am standing in front of an atm here it only gave me 10 pounds even though i wanted to withdraw 30 seems like the app has 30 pounds what do i do,75
20 came out instead of 100,75
how can i fix this the atm gave me more cash than id asked for,75
i could not get the cash i wanted,75
i wanted to take out 100 but i only got 20,75
help the atm didnt give me all the money i requested,75
the cash i asked for still hasnt been received,75
i wanted 100 but only got 20,75
the atm didnt give me the amount i asked for,75
whered the rest of my cash go from the atm,75
i got less cash at the atm than i asked for why,75
there was a limited amount of money available at the time of my transaction,75
my cash withdrawal was not entirely complete,75
the atm didny give me all the cash,75
the atm is messed up it gave me less than i wanted,75
i received the wrong amount of cash from the atm can you help,75
atm only gave me 20 instead of 100,75
i was only given 20 when i tried to get 100,75
i needed 100 but all it gave me was 20,75
i tried pulling out money at the atm and it gave me an incorrect amount back,75
why did i only get 20 when i asked for 100,75
the amount of cash i have received is not correct,75
how can i get my money that i didnt get from the atm,75
hi today i have withdrawn cash from atm but i got wrong amount and in the app it is showing much more amount than that,75
i didnt get all the money i asked for,75
the atm did not give me as much cash as i requested,75
how can i request cash back the atm just gave me a different amount than what ive been actually charged though,75
why is my withdrawal wrong i took out 100 but only received 20,75
i asked for cash but i did not receive all the funds,75
the atm im standing in front of only gave me 10 pounds rather than the 30 pounds i wanted the app shows i took out 30 pounds also what do i need to do to fix this,75
i only got some of the cash i requested from the atm,75
i am at the atm and tried to withdraw 30 pounds and it only gave me 10 pounds what do i do,75
i got the incorrect amount of money given to me from my account,75
i did not receive the correct amount of cash,75
i did not receive all of my cash back,75
i got some cash but it wasnt the right amount,75
can you explain why the atm is giving me less money than what i asked for,75
i tried to withdraw 50 pounds but it only gave me 30 where is the rest of my money,75
i visited the atm but got less money than what i requested why,75
i couldnt get the money i needed,75
who should i contact if the amount of my withdrawal doesnt correspond to the amount that i tried to take out of my account,75
i made an atm withdraw it didnt give me the amount i asked for but is showing a withdraw for that amount,75
so i just went to the atm to get some cash i input that i needed 100 pounds but i only got 80 i have the receipt and i am in need of the extra money how do i go about obtaining the missing amount,75
the amount of money i pushed at the atm machine did not come out of the machine,75
i got less than what i asked for in the atm why,75
im stuck here at your broken atm and i dont know what to do next asked for 30 pounds got 10 atm said i got 30 something very wrong here and i want my money now,75
the machine only paid me a hundred when i wanted 20,75
there was a fee charged when i paid with my card,15
i received a fee i should not have,15
why am i being a charged for using my card,15
tell me why there is a fee for a card payment,15
i dont understand why im being charged for using my card,15
i paid with my card so so why was i charged a transaction fee,15
i shouldnt have been charged but i see a fee why,15
i made a payment with my card and was charged a fee why would you do that,15
a fee came along with me paying with card,15
i had to pay a fee when buying items with my card,15
why is there a fee when i thought there would be no fees,15
why are there fees for using a card,15
i had to pay money for paying with my card,15
im going on holiday to france for 6 weeks with my family and the cat fluffy i just purchased 10000 from a currency exchange to ensure we dont run short but there appears to be a fee what is this for,15
what are the reasons to be charged a fee on card payments,15
i paid with card and was charged a fee that shouldnt be there,15
why was i charged an extra fee when paying with card,15
i noticed a new fee on my account i didnt know there were fees for these payments what is the policy,15
i dont understand why i was charged an additional fee for this service can you clarify,15
why is there a fee for using my card,15
why was my transaction charged an extra fee when paying with my card,15
where can i find out the fee structure for my account i have been charged fees for some transactions but not for other ones i cant find a pattern in these fees,15
on a card payment why is there a fee,15
why did i get charged a fee for my card payment,15
why are you charging me fees for using my card,15
what is the extra fee that showed up on my card,15
why was i charged a fee for using my card,15
let me know when i get charged extra for payments i saw on the app a fee i wasnt forewarned about,15
i was charged a fee for using my card can i check that in any way it seems like there are occasions that i am charge for fees can you elaborate this,15
i got charged a service fee on my account can it be waived since i didnt know about it before,15
i think a fee was applied for paying with a card,15
im being charged for using my card,15
i bought something with my card and i was charged a fee,15
i received an extra charge for using the card why,15
can you explain why my payment was charged a fee,15
is there a fee for paying by card,15
who charged me a fee for paying by card,15
i have a fee showing from last time i used my card,15
why is this fee being charged to me after using my card,15
why wasnt it obvious that you charge for payments if you put the fees in an easy to read format this could have been avoided,15
why am i being charged fees on some transactions but not on others what am i missing here i cannot find where to see the fee structure on my account help,15
i payed with the card and there was an extra fee,15
is it normal to be charged an extra fee when paying with my card,15
why was there a fee for paying by card,15
how did the extra charge on my card come in effect,15
please tell me why i was charged additionally when i used the card,15
i made a purchase with my card and i was charged a fee for using it,15
i was made to pay a fee for making a transaction with card,15
why when paying with the card was i charged an extra fee,15
i have never been charged a card payment fee before why did this change,15
what can i pay with out fees,15
why and i being charged this fee,15
why was i charged a fee i thought shopping was free,15
there was an extra charge when i used my card,15
what is this fee for card payment,15
i saw a fee on my app from one of my payments and i wasnt sure where it came from is there a way you can tell me when theres an additional fee for my payments,15
why was i charged for payments you didnt warn me about additional fees,15
i have used my card online before and wasnt charged why am i charged now,15
i paid with my card and got charged an extra fee whats up with that,15
i used my card and there was a fee,15
i am tired of getting charged fees and i have no idea why please let me know whatwhen you charge fees for,15
why am i getting a fee on a card payment,15
hi i am new to this are there any additional fees or charges that i should be aware of i was looking through the app and i thought i saw something in regards to feefree allowances,15
i noticed that i got charged extra for using the card,15
i paid with a card and there is an extra charge why,15
can you explain why i am now getting charged a fee for using my card,15
there are multiple instances where you added a fee to the payment as well as some where you didnt do you have an outline of when a fee will be added,15
i have been charged a fee that i didnt know about why have you charged me extra for card payments,15
i got a fee when paying with my card,15
why is there a fee for a payment on my card,15
when using my card i was charged a fee for doing so why,15
what was i charged a fee for card payment,15
what is this extra fee,15
why did i have to pay extra because i paid with my card,15
i want to see what this fee is on my card payment,15
let me know when you charge extra for payments please i just checked the app earlier when i saw that there was an additional fee on one of the payments that i wasnt warned about before,15
how do i avoid charges in the future,15
an extra fee has been added to my card payment is this correct,15
why was there an extra charge because i used my card to pay,15
why do i have to pay extra for using my card,15
unbeknownst to me there was an additional charge on my prior transaction a notification of sorts should be required and explained before future payments are made,15
i paid with my card and was charged extra,15
my account was charged a fee when did you start charging extra for card payments,15
explain the extra fee on my card when paying,15
i was charged and shouldnt have been charged when using my card,15
i have a fee and i dont know why,15
i was mistakenly charged a fee for using my card,15
tell me why i was charged more with my card,15
my card is showing a fee from when i used it but i thought this card was supposed to be fee free,15
there was an extra fee when i paid with the card,15
i think i was wrongly charged in a recent transaction when i used my card,15
i have been charged a fee i didnt know about this fee before when do you charge extra for card payments,15
i was spending cash with my card and got a fee,15
what are these fees i am paying,15
why have i been charged a fee for card payment,15
how come i was charged an extra fee when paying with the card,15
why is there a charged fee for debit or credit card payment,15
am i getting charged for making a payment,15
why do some of my payments have fees i dont understand,15
why did i have to pay an additional amount when using my card to pay,15
i paid with my card and i was charged a fee,15
there was a charge applied when i used my card,15
i was charged a hidden fee when i paid with card,15
why does it cost more to pay with my card,15
is there a place to check for fee for payments i feel like im getting charged too much at times,15
i need to be made aware when i am being charged an extra amount for payments please i looked over the app earlier and noticed an additional feel related to one of the payments i was not warned about this before,15
why was i charged extra when paying with card,15
why am i charged a fee when using my debit or credit card,15
i am getting charged fees on some payments please help me understand where are these fees disclosed,15
why was the price higher when i paid with my card,15
i just made an order and noticed an extra fee why have you charged me this without informing me,15
i didnt know i was going to get charged to use my card,15
i have been charged an extra fee when buying from your store why is this,15
what is this extra fee that i got when i used my card to pay,15
was i charged extra for using my card,15
let me know when applying extra charges for payments i just checked the app and saw a fee that i wasnt warned about,15
why was i charged an additional fee when paying with card,15
why did i get charged extra,15
i paid with card and i was charged a fee,15
i made a purchase but never expected to see a fee charged for the transaction,15
i was charged for using my card,15
my card was charged more than expected,15
where can i check to see if there will be a fee added to my payment are there specific instances that will result in a fee added,15
why have i been charged a fee for using my card,15
why was i charged extra using my card,15
how was i charged extra when i used my card to pay,15
when do i get charged a fee for using the card,15
i see i was charged extra when i used the card i am not sure why please tell me why,15
why was i charged a fee for my card payment,15
why was i charged an extra fee when using the card,15
let me know when you charge for payments i just checked the app and saw a fee that i wasnt warned about,15
what is the charge for paying with my card,15
i paid with my card and ended up being charged a fee,15
why is there a fee on a card payment,15
i was unaware of the additional charge that was added onto my previous payment a notification of extra charges would be appreciated in the future,15
i dont think i should have been charged a fee to use my card,15
a fee that shouldnt be there is there after using my card,15
how do i see what fees i am supposed to be charged on my account ive noticed fees on some transactions but not on others this is very confusing and i cannot find a pattern to what i am being charged,15
why am i getting charged more for using my card,15
i see a fee that i think was charged because i paid by card,15
what are the fees imposed when i make a transaction,15
what was the extra charge for using my card,15
why was a fee added to my bill when i used my card,15
please tell my why i was charged a fee for using my card,15
how can i check how much free spending i have left i have some big purchases coming up and want to know where i can look for any info,15
i was charged a fee when buying stuff with my card,15
i was charged an additional amount of money for making a purchase with my card,15
what is the fee charged for using my card,15
i just saw a fee on my account when do these get charged,15
is it normal to get charged extra when i use my card,15
this fee shouldnt be there after i paid with a card,15
why am i charged an extra fee on my card,15
why did i get charged more for using my card,15
i recently bought an item using my card and i was charged an extra fee why is this,15
i am angry that i got charged for using my card,15
i wanted to know why i got an additional fee when i use my card,15
is there a fee for making a payment if so let me know why,15
please tell me why i would have to pay a fee for a recent payment thanks,15
why was i charged a fee for debit or credit card payment,15
why was an extra charge added when i used my card,15
why have i been charged a small fee to use my card,15
i was charged an extra fee for a card payment i was unaware of these fees beforehand,15
why is there a fee associated with card use,15
what is this fee showing up in my account for,15
i got charged for with a fee for paying with my card,15
why am i being charged a fee on a card payment,15
is there a way to get around fees,15
i noticed an extra fee when i paid with my card,15
you advertise no fee when paying with a card then my statement shows a fee,15
there was an extra fee when i paid with my card why was i charged this extra fee,15
why was there an additional fee on the payment i just made i dont usually have additional fees applied to my payments,15
what is this extra charge with my purchase,15
hello i randomly got charged an extra fee today as i was shopping online and i have no idea why are there extra fees for card payments or am i missing something here,15
please explain the extra fee when i paid with the card,15
when do you charge fees on accounts i just saw a charge on my statement,15
after i used my card i saw i was charged a fee for using it,15
is there an allowance on cards,15
why am i being charged a hidden fee,15
can you explain why i was charged extra when i used the card,15
why did i get charged a fee on my card,15
do you have charges now when you pay with a card,15
what is the extra fee that was added when i used the card,15
why am i charged a fee for using my card on some purchases,15
why am i being charged a fee for using my card if there is some print out of places that charge me can you please send me that,15
how can i tell if there will be a fee added to my payment or not,15
you promised no fees but now ive got one what the hell,15
how do i know which payments i make will have additional fees where can i find this information online,15
i am worried that too much time has gone by for a transfer to be completed,66
what is the time frame that it usually takes for a transfer to come through i have a friend needing it immediately but it has yet to come through,66
my money transaction cant be seen by the person i sent it to,66
how long does it typically take a transfer to go through i sent some money to a friend earlier today and she really needs it it still is a pending transfer even though i sent it a few hours ago,66
i have done a transfer within the country the day before yesterday but its still not there yet can you please check whats going on with that the account number definitely is the right one ive checked that already,66
i have done a transfer within the country the day before yesterday but its still not there yet can you please check whats going on with that the account number is the right one ive checked that several times already,66
my money transaction hasnt arrived,66
i sent money to a person and they havent received the payment yet,66
i do not know where the transaction is,66
i transferred money but the recipient does not see the funds in their account,66
why hasnt a transaction to a friend cleared yet,66
the app isnt showing my transactions,66
why isnt the recipient seeing the transaction i just sent the money,66
i transferred money and it didnt get there,66
is there a reason why a recipient might not see my money transaction,66
i dont see the transaction i made to a friend on my account,66
why has a transaction to a friend been delayed,66
a transaction i did to my friend hasnt arrived yet why,66
where is my last money transaction,66
i am having an issue with an in country transfer i did a few days ago it has yet to appear in my account i have checked to be sure that all account information is correct multiple times what is taking the transfer so long,66
i made a transfer the day before yesterday within this country it is still not showing up at all i have doublechecked and the account number is certainly right ive actually type this multiple times can you look into what is going on here,66
how much time do transfers typically take i sent money to a friend who needs it urgently its been hours and has not gone through,66
a transaction to a friend still hasnt shown up,66
i sent money and the recipient has not received their money after two weeks,66
how long will it take for my transfer to arrive,66
why did the funds not transfer to another recipient,66
i sent a payment but it isnt showing up in the app,66
i tried to transfer some money and it hasnt done it yet whats going on,66
i made a transfer and they havent received the money i sent them,66
how long does it take to transfer money my retailer is waiting,66
i sent money to someone but they havent gotten it whats going on,66
how long does it take for transfers to process i sent funds to a friend and she says that she has not yet received anything,66
why hasnt the transaction i did to my friend arrive yet,66
